_info,unitPrice,skuId,meterId
"SQL Database Single General Purpose - Serverless - Compute DC-Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",7.354,DZH318Z08M0J/00BN,c1ba9fcc-4448-507c-8fe0-076f1d50fa1f
"SQL Database Single Premium, P4, P4 DTU, SQL Database, Databases, 1/Day, Consumption",60.0,DZH318Z0BQHC/00ZH,c02481f5-526c-4869-8237-bbfcacaa9c14
"SQL Database SingleDB Hyperscale - Storage, Backup - RA-GZRS, Backup - RA-GZRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.405,DZH318Z0BXWT/01MS,be817487-8517-501c-bb97-3bd52ff6144e
"SQL Database Single General Purpose - Serverless - Compute Gen5, 48 vCore, 48 vCore - Free, SQL Database, Databases, 1 Hour, Consumption",0.0,DZH318Z0C124/00CH,127241de-8206-5af2-bb50-53c37c020df0
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 40 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",13.39516,DZH318Z0BPXH/02MW,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 18 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",6.027822,DZH318Z0BPXH/02N8,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 80 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_80",26.79032,DZH318Z0BPXH/00ZB,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_8",2.679032,DZH318Z0BPXH/003V,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQLDB_BC_Compute_Gen5, 3 Years",3960.0,DZH318Z0BPXH/002N,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.334879,DZH318Z0BPXH/00Z5,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5",0.334879,DZH318Z0BPXH/002J,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 32 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_32",10.716128,DZH318Z0BPXH/00L4,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_4",1.339516,DZH318Z0BPXH/00B5,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.334879,DZH318Z0BPXH/00ZR,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, SQLDB_BC_Compute_Gen5, 1 Year",1907.0,DZH318Z0BPXH/002M,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_2",0.669758,DZH318Z0BPXH/00K7,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 12 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",4.018548,DZH318Z0BPXH/02N1,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 10 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.34879,DZH318Z0BPXH/02N6,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 18 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",6.027822,DZH318Z0BPXH/02N0,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 48 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_48",16.074192,DZH318Z0BPXH/00FF,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 20 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",6.69758,DZH318Z0BPXH/02N5,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 14 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",4.688306,DZH318Z0BPXH/02N3,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 24 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_24",8.037096,DZH318Z0BPXH/00TQ,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 14 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",4.688306,DZH318Z0BPXH/02MX,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_8",2.679032,DZH318Z0BPXH/008V,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 10 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.34879,DZH318Z0BPXH/02MV,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 40 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",13.39516,DZH318Z0BPXH/02N4,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_4",1.339516,DZH318Z0BPXH/00DV,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 80 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_80",26.79032,DZH318Z0BPXH/00ZJ,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",2.009274,DZH318Z0BPXH/02N2,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 20 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",6.69758,DZH318Z0BPXH/02MZ,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 16 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_16",5.358064,DZH318Z0BPXH/0086,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",2.009274,DZH318Z0BPXH/02MT,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_2",0.669758,DZH318Z0BPXH/00PT,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 24 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_24",8.037096,DZH318Z0BPXH/00SG,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 48 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_48",16.074192,DZH318Z0BPXH/00DR,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 32 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_32",10.716128,DZH318Z0BPXH/00F7,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 12 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",4.018548,DZH318Z0BPXH/02N7,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database Single/Elastic Pool Business Critical - Compute Gen5, 16 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_BC_Compute_Gen5_16",5.358064,DZH318Z0BPXH/00BS,ba9a850d-fc90-4185-a349-8257ddb3ddb6
"SQL Database SingleDB Hyperscale - LTR Backup Storage, Backup ZRS, Backup ZRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.0372,DZH318Z0BF2D/004L,b9bd8755-2dff-54fe-8994-dbe4c15f55ac
"SQL Database Single Standard, S2 Secondary, S2 Secondary DTUs, SQL Database, Databases, 1/Day, Consumption",1.81,DZH318Z0BQHF/0180,b925488d-a109-4294-9d73-6f359f61ba5b
"SQL Database Single Premium, P15 Secondary Active, P15 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",516.128,DZH318Z0BQHC/00MV,b72c99cc-65a6-4e96-9ade-88af0d90fec9
"SQL Database Single/Elastic Pool General Purpose - Compute DC-Series, 6 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",2.375,DZH318Z08M0H/00DP,b4018aac-bd48-51d0-8e60-6d224a01af94
"SQL Database Single General Purpose - Serverless - Compute Gen5, 32 vCore, 32 vCore - Free, SQL Database, Databases, 1 Hour, Consumption",0.0,DZH318Z0C124/00CM,b3dbce6c-c4f0-5ac0-9f1f-5213b7f6aad3
"SQL Database Single Premium, P2, P2 DTU, SQL Database, Databases, 1/Day, Consumption",30.0,DZH318Z0BQHC/012S,b2d3ed0d-64b0-4a41-8c5a-cb49dfbb84f9
"SQL Database Single Premium, P11, P11 DTU, SQL Database, Databases, 1/Day, Consumption",225.81,DZH318Z0BQHC/00VL,11401df8-e39e-47f9-bfe8-6d0ae757a180
"SQL Database Single Standard, S0 Secondary, S0 Secondary DTUs, SQL Database, Databases, 1/Day, Consumption",0.365,DZH318Z0BQHF/00LD,adc54be1-0921-481b-90c3-2d7938e4c5ff
"SQL Database Single/Elastic Pool General Purpose - Compute DC-Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",3.166,DZH318Z08M0H/007K,10ec7e99-1392-59b1-8212-68459f594a4e
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 80 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 80 vCore",0.492,DZH318Z09PJB/0085,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 24 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 24 vCore",0.492,DZH318Z09PJB/00CP,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 16 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 16 vCore",0.492,DZH318Z09PJB/009Z,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 8 vCore",0.492,DZH318Z09PJB/00B8,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 4 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 4 vCore",0.492,DZH318Z09PJB/00BB,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 32 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 32 vCore",0.492,DZH318Z09PJB/00C4,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 48 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 48 vCore",0.492,DZH318Z09PJB/00BN,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 1 vCore",0.492,DZH318Z09PJB/00B6,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database SingleDB Hyperscale - Serverless - Read Repl - Compute Gen5, 2 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 2 vCore",0.492,DZH318Z09PJB/00D8,aaac3607-9605-5970-865d-fa708df9987d
"SQL Database Single/Elastic Pool General Purpose - Storage, General Purpose Zone Redundancy, General Purpose Zone Redundancy Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.274,DZH318Z0BQDW/003H,a639beac-1b57-5e05-b3c0-4c45424772a4
"SQL Database SingleDB Hyperscale - Storage, Backup - RA-GRS, Backup - RA-GRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.238,DZH318Z0BXWT/01JT,a5939468-7f48-5ea6-ad80-77be63fcab76
"SQL Database Single General Purpose - Serverless - Compute Gen5, 80 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",27.548822,DZH318Z0C124/00XZ,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 24 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",8.264647,DZH318Z0C124/00XS,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 1 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",0.34436,DZH318Z0C124/00ZB,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 8 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",2.754882,DZH318Z0C124/00Z0,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 48 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",16.529293,DZH318Z0C124/00Z4,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 16 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",5.509764,DZH318Z0C124/00ZC,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 2 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",0.688721,DZH318Z0C124/00XR,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 32 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",11.019529,DZH318Z0C124/00XV,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 4 vCore Zone Redundancy, Zone Redundancy vCore, SQL Database, Databases, 1 Hour, Consumption",1.377441,DZH318Z0C124/00Z9,a41aace1-aeb0-5e0d-a06d-ba040e84ed28
"SQL Database Single General Purpose - Serverless - Compute Gen5, 4 vCore, 4 vCore - Free, SQL Database, Databases, 1 Hour, Consumption",0.0,DZH318Z0C124/00CF,a3817994-b3ba-5b88-85eb-f14e45f64e68
"SQL Database Single Standard, S0, S0 DTUs, SQL Database, Databases, 1/Day, Consumption",0.4839,DZH318Z0BQHF/00LB,a149966f-73b4-4e1d-b335-d2a572b1e6bd
"SQL Database Elastic Pool - Premium RS, 4000 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",180.0,DZH318Z0BQHK/00C4,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 500 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",22.5,DZH318Z0BQHK/009Z,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 1500 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",67.5,DZH318Z0BQHK/00B4,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 1000 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",45.0,DZH318Z0BQHK/009W,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 1 DTU, eDTUs, SQL Database, Databases, 1/Day, Consumption",0.045,DZH318Z0BQHK/009S,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 3500 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",157.5,DZH318Z0BQHK/00CP,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 2500 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",112.5,DZH318Z0BQHK/00DH,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 2000 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",90.0,DZH318Z0BQHK/00FS,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 125 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",5.625,DZH318Z0BQHK/00B0,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 3000 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",135.0,DZH318Z0BQHK/00BT,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database Elastic Pool - Premium RS, 250 DTU Pack, eDTUs, SQL Database, Databases, 1/Day, Consumption",11.25,DZH318Z0BQHK/00DW,9bc60dea-0d81-4ad0-91c1-a56cb3911398
"SQL Database SingleDB Hyperscale - LTR Backup Storage, Backup LRS, Backup LRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.0298,DZH318Z0BF2D/004K,9901c671-b4a7-52c6-900f-a5a9b93a8d45
"SQL Database Single Standard, 10 DTU, 10 DTUs, SQL Database, Databases, 1/Day, Consumption",0.4839,DZH318Z0BQHF/00L4,94aaed62-bf2f-4461-8f69-078933cb2f72
"SQL Database Single Standard, S6, 10 DTUs, SQL Database, Databases, 1/Day, Consumption",19.356,DZH318Z0BQHF/00TZ,94aaed62-bf2f-4461-8f69-078933cb2f72
"SQL Database Single Standard, S12, 10 DTUs, SQL Database, Databases, 1/Day, Consumption",145.17,DZH318Z0BQHF/00LJ,94aaed62-bf2f-4461-8f69-078933cb2f72
"SQL Database Single Standard, S7, 10 DTUs, SQL Database, Databases, 1/Day, Consumption",38.712,DZH318Z0BQHF/012N,94aaed62-bf2f-4461-8f69-078933cb2f72
"SQL Database Single Standard, S9, 10 DTUs, SQL Database, Databases, 1/Day, Consumption",77.424,DZH318Z0BQHF/00SQ,94aaed62-bf2f-4461-8f69-078933cb2f72
"SQL Database Single Standard, S4, 10 DTUs, SQL Database, Databases, 1/Day, Consumption",9.678,DZH318Z0BQHF/014D,94aaed62-bf2f-4461-8f69-078933cb2f72
"SQL Database Premium - Storage, Premium, Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.442,DZH318Z0BQCL/000S,940dae8a-170d-4825-9a8a-7e635ec2523b
"SQL Database Single Premium, P1 Secondary Active, P1 Secondary Active DTU, SQL Database, Databases, 1/Day, Consumption",15.0,DZH318Z0BQHC/00P3,940e92c1-bdae-44b5-807c-c1ab2d3a05b7
"SQL Database Single Free, Free, Free DTU, SQL Database, Databases, 1/Day, Consumption",0.0,DZH318Z0BQH9/0013,93d53c01-f180-44d6-a5ae-00fd565bd256
"SQL Database SingleDB Hyperscale - LTR Backup Storage, Backup RA-GRS, Backup RA-GRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.0595,DZH318Z0BF2D/004M,925e1725-edda-546e-aa4a-7b4770a46d79
"SQL Database SingleDB Hyperscale - Storage, Backup - LRS, Backup - LRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.0952,DZH318Z0BXWT/01JZ,8f435b20-4999-5665-86c7-1433d92a3580
"SQL Database Single/Elastic Pool PITR Backup Storage, Backup ZRS, ZRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.149,DZH318Z0BXWX/0020,8c3c7e6f-cce2-4cd7-b4d8-9b2c4ad13a42
"SQL Database SingleDB Hyperscale - Premium Series Compute, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_HS_Premium Compute_1",0.200926,DZH318Z0B0B5/00FX,8c2fb864-78c0-53bf-b401-d90b268f24c5
"SQL Database Single/Elastic Pool PITR Backup Storage, Backup LRS, LRS Data Stored, SQL Database, Databases, 1 GB/Month, Consumption",0.119,DZH318Z0BXWX/0021,7f15fe37-517c-4710-b709-1eac1bbf8b60
"SQL Database Single Standard, S3 Secondary, S3 Secondary DTUs, SQL Database, Databases, 1/Day, Consumption",3.629,DZH318Z0BQHF/00V0,7ee5cf19-c864-4038-b4ad-bcfc8e63c508
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 14 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 14 vCore",2.057132,DZH318Z0CGTV/014P,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.146938,DZH318Z0CGTV/003M,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 18 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 18 vCore",2.644884,DZH318Z0CGTV/0143,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 10 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 10 vCore",1.46938,DZH318Z0CGTV/0157,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 14 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 14 vCore",2.057132,DZH318Z0CGTV/017R,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 36 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 36 vCore",5.289768,DZH318Z0CGTV/017H,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 20 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 20 vCore",2.93876,DZH318Z0CGTV/017B,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 1 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",0.146938,DZH318Z0CGTV/004H,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 12 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 12 vCore",1.763256,DZH318Z0CGTV/0155,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, FSv2Series_vCore",0.173654,DZH318Z0CGTV/00Z3,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 36 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 36 vCore",5.289768,DZH318Z0CGTV/0150,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 24 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 24 vCore",3.526512,DZH318Z0CGTV/017J,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 32 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 32 vCore",4.702016,DZH318Z0CGTV/017F,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 72 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",10.579536,DZH318Z0CGTV/003K,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 18 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 18 vCore",2.644884,DZH318Z0CGTV/017P,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 72 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption",10.579536,DZH318Z0CGTV/0048,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 16 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 16 vCore",2.351008,DZH318Z0CGTV/017V,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 10 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 10 vCore",1.46938,DZH318Z0CGTV/0175,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 16 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 16 vCore",2.351008,DZH318Z0CGTV/0144,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 12 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 12 vCore",1.763256,DZH318Z0CGTV/017S,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, vCore, vCore, SQL Database, Databases, 1 Hour, Reservation, FSv2Series_vCore, 1 Year",989.0,DZH318Z0CGTV/00Z2,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 32 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 32 vCore",4.702016,DZH318Z0CGTV/014K,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 8 vCore",1.175504,DZH318Z0CGTV/017W,7e16285d-6280-45a5-90af-98b531ae9db6
"SQL Database Single/Elastic Pool General Purpose - Compute FSv2 Series, 8 vCore, vCore, SQL Database, Databases, 1 Hour, Consumption, 8 vCore",1.175504,DZH318Z0CGTV/0141,7e16285d-6280-45a5-90af-98b531ae9db6
